boneage,cifar10,psp_plates
0.2082949908777634,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776335,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776335,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539636
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776335,0.16952750006759082,0.12459185496539632
0.20829499087776335,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677526,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776335,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776335,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539636
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.16406720150677526,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776335,0.1695275000675908,0.12459185496539632
0.20829499087776335,0.1695275000675908,0.12459185496539632
0.20829499087776335,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776335,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539636
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.12459185496539633
0.2082949908777634,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776335,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539636
0.20829499087776335,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776335,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1640672015067753,0.12459185496539632
