boneage,cifar10,psp_plates
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.15457026479566754
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.1757850339024691,0.12459185496539633
0.20829499087776338,0.1461471734165144,0.15457026479566754
0.20829499087776335,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.15457026479566754
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539636
0.2082949908777634,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.14189733289080816
0.20829499087776338,0.1695275000675908,0.1545702647956675
0.20829499087776338,0.16406720150677528,0.15457026479566752
0.20829499087776338,0.16406720150677526,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.15457026479566752
0.20829499087776338,0.16519059221811286,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.15457026479566754
0.20829499087776338,0.1640672015067753,0.12459185496539633
0.20829499087776338,0.14364286205801347,0.12459185496539633
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.15457026479566754
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.181351558902641
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1640672015067753,0.15457026479566754
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539636
0.20829499087776338,0.1640672015067753,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.15457026479566754
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.1640672015067753,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.15457026479566752
0.2082949908777634,0.16952750006759082,0.15457026479566754
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539633
0.20829499087776335,0.1436428620580135,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.12459185496539633
0.2082949908777634,0.1695275000675908,0.1545702647956675
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1528733603576331,0.15457026479566754
0.20829499087776338,0.16406720150677526,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776335,0.17071476283584086,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1640672015067753,0.12459185496539633
0.20829499087776338,0.16952750006759082,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.1757850339024691,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539632
0.20829499087776335,0.1640672015067753,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.15457026479566754
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.16952750006759082,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.15457026479566754
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.1695275000675908,0.1545702647956675
0.20829499087776338,0.17071476283584086,0.15457026479566754
0.20829499087776338,0.1640672015067753,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.1418973328908082
0.20829499087776338,0.17071476283584086,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539632
0.20829499087776338,0.1695275000675908,0.12459185496539633
0.20829499087776335,0.1695275000675908,0.12459185496539633
0.20829499087776338,0.16406720150677528,0.12459185496539632
0.2082949908777634,0.1695275000675908,0.12459185496539632
0.2082949908777634,0.16406720150677528,0.12459185496539633
0.2082949908777634,0.17578503390246916,0.12459185496539636
